codice,denominazione,ubicazione,comune,coordinata_x,coordinata_y,latitudine,longitudine,codice_zona,osm_id,dist
661007,RAVARINO,VIA ROMA,RAVARINO,666252,954654,"44,724191","11,098271",421,1101633947,0.00013632112822244727
661003,RAMI DI RAVARINO,VIA MAESTRA,RAMI,664831,955216,"44,729576","11,080521",421,1101633971,0.0001328762205974728
673013,ALTEDO Z.I.,VIA NAZIONALE 164,ALTEDO,697492,949794,"44,672538","11,490534",542,1101633981,2.4540578634982518e-05
671040,LOVOLETO,,LOVOLETO,692639,939994,"44,585715","11,425687",531,1101634007,4.413898503835881e-05
661005,LOBERSO,VIA MAESTRA,RAVARINO,665315,954883,"44,726469","11,086521",421,1101634012,0.00013310033809233024
674008,ARGINI,,GRANAROLO DELL`EMILIA,693571,941379,"44,597922","11,437938",531,1101634023,7.57408740362344e-05
674001,MELO (BIVIO),,MINERBIO,696453,942176,"44,604307","11,474522",532,1101634052,0.0002492553911177664
673005,CASONI BV SALETTO,VIA NAZIONALE km 115+500,MALALBERGO,696780,947051,"44,648064","11,480507",542,1101634101,5.0001799967551584e-05
661004,LOBERSO,VIA MAESTRA,RAVARINO,665350,954855,"44,726209","11,086954",421,1101634168,9.409101976085348e-05
673000,CASONI,VIA NAZIONALE,CASONI,695380,944792,"44,628129","11,462008",540,1101634197,0.00011013069508425748
666033,ARMAROLO CHIESA,,BUDRIO,696133,941620,"44,599394","11,470281",531,1101634256,0.00013902071788123637
673009,ALTEDO SCUOLE,VIA NAZIONALE km 117+565,ALTEDO,697295,948638,"44,662196","11,487606",542,1101634276,0.00016719964114710265
670011,SAMMARTINI,VIA DEL PAPA FR. CIV. 4437,SAMMARTINI,671928,958821,"44,760336","11,171297",555,1101634293,0.00019120755738351232
666030,TRAPANINO BIVIO,,BUDRIO,695328,939998,"44,585025","11,459532",531,1101634351,0.00010341614961028281
662000,FUNO,VIA GALLIERA 89,FUNO,688056,940446,"44,590995","11,368168",541,1101634357,0.00017471760071842286
674009,ARGINI,,MINERBIO,693610,941565,"44,599584","11,438499",531,1101634364,3.96364731023558e-05
661008,MOROTORTO,VIA MOROTORTO,MOROTORO,667781,954019,"44,718122","11,117357",421,1101634386,0.00010262714066081808
670010,SAMMARTINI,VIA DEL PAPA,SAMMARTINI,671930,958866,"44,76074","11,171338",555,1101634465,0.00014418938934566755
674006,Z.I. CA` DE FABBRI RONCHI,,ZONA INDUSTRIALE DEI RONC,695750,943368,"44,61522","11,466125",540,1101634517,0.00012111894979970217
670015,CREVALCORE CEMAB,SP1,CREVALCORE,667947,955203,"44,728734","11,119841",421,1101634548,6.105538469322967e-05
601124,BIVIO CONFINA - SANTA MAR,VIA FASCINATA 20,SANTA MARIA CODIFIUME,709806,949010,"44,661986","11,645408",536,1133597656,0.00010857591814260696
601141,CASE SELVATICHE VILLA VIT,,ARGENTA,731396,941202,"44,585136","11,91389",701,1133597658,0.2822787889061813
601053,PONTE FASCINATA,via ZENZALINO 168,ARGENTA,713374,952267,"44,690221","11,691722",536,1133597660,9.444797509769746e-05
675003,SAN PIETRO CAPOFIUME - CH,VIA SEVERINO FERRARI,SAN PIETRO CAPOFIUME,709062,946998,"44,64411","11,635213",536,1133597662,0.0001092315430628959
601137,MOLINELLA ZUCCHERIFICIO,VIA PROVINCIALE INFERIORE,MOLINELLA,712060,945798,"44,632438","11,672482",536,1133597665,8.126038395131084e-05
601038,TRAGHETTO,VIA ZENZALINO F24,ARGENTA,713383,946452,"44,637927","11,689415",536,1133597666,0.00010662762306252203
601044,PODERE ABBISA,via ZENZALINO FR16,ARGENTA,713816,947944,"44,651215","11,69549",536,1133597671,4.886000409587633e-05
601001,PONTE FASCINATA,VIA FASCINATA,FERRARA,713248,952248,"44,690088","11,690126",536,1133597673,0.0001403900993683771
601135,MOLINELLA ZUCCHERIFICIO,SP7,MOLINELLA,712252,945823,"44,632606","11,67491",536,1133597675,0.001167906849882513
601003,PODERE LIGURIA,VIA FASCINATA,ARGENTA,712583,952047,"44,688478","11,681659",536,1133597677,0.00014262853852158372
601018,SANTA MARIA CODIFIUME - C,via FASCINATA 34,SANTA MARIA CODIFIUME,709923,949286,"44,664434","11,646996",536,1133597679,0.00013901690544650195
675004,GIOVAGNONI,VIA MALVEZZA,MOLINELLA,708437,945351,"44,629481","11,626672",537,1133597681,0.0001174846798532609
601047,BORGO PULIZIA,via ZENZALINO 48,ARGENTA,714210,948742,"44,658273","11,700787",536,1133597686,6.050718965603711e-05
601005,RUGGERI,VIA FASCINATA,SANTA MARIA CODIFIUME,710406,950117,"44,671765","11,653423",536,1133597690,0.00012742248624222745
601035,SANTA MARIA CODIFIUME CAP,via FASCINATA F110,SANTA MARIA CODIFIUME,710187,949845,"44,669384","11,650551",536,1133597695,0.00022762359279974653
675027,MOLINELLA STAZIONE,CORSO GIUSEPPE MAZZINI,MOLINELLA,711879,945222,"44,627312","11,669965",536,1133597697,6.664150358425268e-05
601102,PODERE TREACCHINE,VIA IMPERIALE 52,MOLINELLA,708994,949836,"44,669652","11,635513",631,1133597698,0.00013476219796411474
601048,BORGO PULIZIA,via ZENZALINO 55,ARGENTA,714175,948708,"44,657978","11,700332",536,1133597705,6.197709254239999e-05
675000,MEZZA STRADA,VIA SEVERINO FERRARI,SAN PIETRO CAPOFIUME,709741,947584,"44,649182","11,644006",536,1133597710,9.598567601051368e-05
601037,PONTE FORNACE,VIA CONFINE SUPERIORE FR 46,MOLINELLA,711681,946405,"44,638009","11,667959",536,1133597711,0.003410311664648014
675028,MOLINELLA STAZIONE,VIA PROVINCIALE DI CIRCONVALLAZIONE,MOLINELLA,711801,945238,"44,627479","11,668989",536,1133597713,0.00010658916455187239
601050,OSPITAL MONACALE,VIA ZENZALINO 173/C,ARGENTA,714130,949656,"44,666516","11,700161",536,1133597715,3.430641339481334e-05
601052,LA CORTE,via ZENZALINO 279,ARGENTA,713886,950210,"44,671571","11,697317",536,1133597724,5.744736721513809e-05
601040,PONTE VALLETTA,VIA ZENZALINO F6,ARGENTA,713519,947294,"44,645458","11,691478",536,1133597728,8.808388047776828e-05
601113,PODERE TREACCHINE,VIA IMPERIALE 60,ARGENTA,708988,949907,"44,670292","11,635467",631,1133597729,0.00015160715682769607
601036,PONTE FORNACE,VIA CONFINE SUPERIORE 50,ARGENTA,711651,946448,"44,638404","11,667599",536,1133597733,0.002773209997454827
601051,LA CORTE,via ZENZALINO 140,OSPITAL MONACALE,713881,950273,"44,672139","11,697281",536,1133597740,6.695446213726872e-05
601039,TRAGHETTO,VIA ZENZALINO 24,TRAGHETTO,713351,946462,"44,638026","11,689016",536,1133597741,9.777305354643135e-05
601041,PONTE VALLETTA,VIA ZENZALINO 6,ARGENTA,713520,947351,"44,64597","11,691515",536,1133597742,4.1012193309016966e-05
684026,RAVENNA FARMACIA,VIA DELLE INDUSTRIE,RAVENNA,755786,924303,"44,424961","12,212316",700,1192552340,0.00012209426685965078
684021,VIALE G. DI VITTORIO BASS,VIA GIUSEPPE DI VITTORIO 14,RAVENNA,756073,926980,"44,448922","12,217238",700,1192552342,9.370320165098059e-05
684004,AZIENDA AGRICOLA S. ALBER,VIA ROMEA NORD,RAVENNA,758396,940654,"44,570997","12,253223",707,1192552351,0.0001265216187066516
684019,BIVIO LE BASSETTE,S. S. Romea,RAVENNA,755457,926816,"44,447666","12,209427",700,1192552353,0.00010473060679936521
684025,RAVENNA ITIS,VIA GUGLIELMO MARCONI 2,RAVENNA,754226,922266,"44,407203","12,191752",700,1192552363,0.00019394641012427427
684015,RAVENNA MAUSOLEO DI TEODO,VIA DELLE INDUSTRIE,RAVENNA,755646,924220,"44,424265","12,21052",700,1192552367,8.644639957932576e-05
684005,AZIENDA AGRICOLA S. ALBER,VIA ROMEA NORD,RAVENNA,758415,940685,"44,571268","12,253478",707,1192552382,8.246750875287347e-05
684010,VILLAGGIO ANIC,VIA ROMEA NORD,RAVENNA,755705,925719,"44,437718","12,211998",700,1192552385,7.924556770204925e-05
684009,CANALE CERBA,VIA ROMEA NORD,RAVENNA,755545,930974,"44,48501","12,212583",702,1192552397,0.000154553938801808
684014,RAVENNA AUTOSTAZIONE - P.,VIA DARSENA,RAVENNA,755603,923454,"44,417395","12,209603",700,1192552413,0.00013273872833690086
684013,ISTITUTO AGRARIO,VIA ROMEA NORD,RAVENNA,755891,925095,"44,432043","12,214024",700,1192552426,0.0001041998080591154
684024,RAVENNA ANIC,VIA BAIONA,RAVENNA,757235,926358,"44,442917","12,23151",700,1192552430,0.006913253746966649
684007,BIVIO CASCINA,VIA ROMEA NORD,RAVENNA,758137,939729,"44,562776","12,249503",702,1192552443,8.972859076002058e-05
684011,VILLAGGIO ANIC,VIA ROMEA NORD,RAVENNA,755639,925998,"44,440249","12,211308",700,1192552456,0.00027050548977537947
684020,BIVIO LE BASSETTE,VIA GIUSEPPE DI VITTORIO,RAVENNA,755637,926947,"44,44878","12,21175",700,1192552458,0.00012262732158910074
601073,FONDO CASCINETTO,via NAZIONALE NORD 89,ARGENTA,718070,951067,"44,678015","11,750407",631,1195293026,8.325484970931856e-05
619009,GAMBULAGA CIMITERO,STRADA ESTERNA SANDOLO-GAMBULAGA,PORTOMAGGIORE,721758,957814,"44,737548","11,799811",622,1195293037,3.1933054974809855e-05
619004,RIPAPERSICO,STRADA ESTERNA PROVINCIALE PER CONSANDOL,RIPAPERSICO,721253,952263,"44,687792","11,791038",633,1195293052,0.000266230445290232
617036,DOGATO,via CODIGORO 16,DOGATO,728757,959498,"44,750481","11,888854",623,1195293059,0.00029547597195013074
619026,PORTOMAGGIORE - XXV APRIL,VIA XXV APRILE 6,PORTOMAGGIORE,722807,953218,"44,695897","11,811041",633,1195293081,6.198612747933237e-05
612008,BIFACCIALE BORGO S ANNA,VIA SANT`ANNA,BORGO SANT`ANNA,721901,962622,"44,780735","11,803706",622,1195293090,0.0001032930781802719
619024,PORTOVERRARA,STRADA PROVINCIALE PORTOMAGGIORE-ARGENTA,PORTOVERRARA,724530,953025,"44,693622","11,832676",633,1195293097,0.0018074516452709138
617034,BIVIO SAN VITO - SAN VITA,via CODIGORO 2,OSTELLATO,727735,959478,"44,750628","11,875951",622,1195293107,9.527402584013514e-05
619030,FASOLA,STRADA ESTERNA PROVINCIALE PER SAN VITO,PORTOMAGGIORE,723232,955250,"44,714035","11,817285",633,1195293122,3.869741593159676e-05
619031,PORTOMAGGIORE OSPEDALE,VIA EDMONDO DE AMICIS,PORTOMAGGIORE,722710,953768,"44,700872","11,810058",633,1195293158,7.447583501117225e-05
619033,PORTOMAGGIORE SCUOLE,VIA VALMOLINO 88,PORTOMAGGIORE,722134,953815,"44,701474","11,802816",633,1195293167,0.0007881751074476416
601070,BEICAMINI,strada NAZIONALE 123,ARGENTA,716794,952766,"44,69368","11,735045",631,1195293192,0.000132476752677887
619002,SANDOLO,STRADA SANDOLO GAMBULAGA 25,SANDOLO,723047,956416,"44,724577","11,815461",622,1195293202,4.489832959283751e-05
619003,RIPAPERSICO,STRADA ESTERNA PROVINCIALE PER CONSANDOL,RIPAPERSICO,721242,952282,"44,687966","11,790908",633,1195293215,8.950558641892983e-05
615000,BIVIO MIGLIARINO,VIA LIDI FERRARESI,MIGLIARINO,730575,959363,"44,748682","11,911731",623,1195293223,2.8270479302453916e-05
619006,BIVIO VERGINESE,STRADA SANDOLO GAMBULAGA 58,PORTOMAGGIORE,722523,957222,"44,731987","11,809203",622,1195293245,6.95905884449397e-05
619008,GAMBULAGA CIMITERO,STRADA ESTERNA SANDOLO-GAMBULAGA,PORTOMAGGIORE,721728,957841,"44,7378","11,799444",622,1195293283,6.766749588706164e-05
601069,BEICAMINI,strada NAZIONALE F123,ARGENTA,716801,952725,"44,693309","11,735116",631,1195293290,3.7793385665583245e-05
617033,BIVIO SAN VITO - SAN VITA,via CODIGORO 3,OSTELLATO,727710,959469,"44,750555","11,875631",622,1195293300,9.330434073431767e-05
619011,GAMBULAGA,VIA RUNCO GAMBULAGA 63,GAMBULAGA,720758,958496,"44,74399","11,78749",622,1195293306,7.672372514391455e-05
619025,MAIERO,VIA MAIERO PRONDOLO 2,MAIERO,724093,956399,"44,724096","11,828646",622,1195293324,7.946804388811208e-05
619027,PORTOMAGGIORE - ENEL,via BATTISTI Cesare CAB. ENEL 268307,PORTOMAGGIORE,722198,953195,"44,695879","11,803354",633,1195293355,7.896359920753152e-05
617000,COLOMBARA,SP68,OSTELLATO,726373,958858,"44,745487","11,858491",622,1195293397,0.00019538948282855984
612009,MASI SAN GIACOMO CAPOLINE,PIAZZA GIACOMO MATTEOTTI,MASI SAN GIACOMO,721211,961857,"44,77407","11,794663",622,1195293409,0.0008001850910855333
617035,DOGATO,,DOGATO,728729,959502,"44,750526","11,888503",623,1195293438,0.00011980525864865882
619001,Maiero Lidi,DI CODIGORO 35,MAIERO,724022,956376,"44,723912","11,827741",622,1195293466,5.205324197194051e-05
619032,PORTOMAGGIORE OSPEDALE,VIA EDMONDO DE AMICIS,PORTOMAGGIORE,722698,953738,"44,700606","11,809893",633,1195293482,8.171566557321864e-05
619029,FASOLA,STRADA ESTERNA PROVINCIALE PER SAN VITO,PORTOMAGGIORE,723221,955213,"44,713705","11,81713",633,1195293489,4.5821937978726645e-05
617001,COLOMBARA,SP68,OSTELLATO,726338,958847,"44,745399","11,858044",622,1195293496,0.00012328057430136246
601071,BENVIGNANTE,strada NAZIONALE 178,BENVIGNANTE,717022,951515,"44,682362","11,737389",631,1195293523,0.0003069918565703258
675026,MOLINELLA,CORSO GIUSEPPE MAZZINI,MOLINELLA,711862,944612,"44,621832","11,669499",536,1270253806,0.0024404592108839096
600171,VIALE XXV APRILE - SUSSID,VLE XXV APRILE 7,FERRARA,707074,969551,"44,847505","11,61932",600,1427007717,0.000413116751051934
600921,OSPEDALE AMBULATORI,STRADA INTERNA INGRESSO AMBULATORI,FERRARA,713319,964266,"44,798137","11,696043",600,1446993310,7.831270650280395e-05
30,GIARDINI MARGHERITA,VIALE GOZZADINI 5,BOLOGNA,687144,928633,"44,484974","11,352403",500,1455212843,0.02651913189830944
690130,OSPEDALE DEL DELTA [130],VALLE OPPIO OSPEDALE CIV. 2,LAGOSANTO,747049,963003,"44,775889","12,121308",628,1592497278,0.00014334451506874154
601237,MOLINETTO,VIA MOLINETTO 52,ARGENTA,739832,940929,"44,579912","12,019889",701,1602325332,0.00014936679684595942
601238,MOLINETTO,VIA MOLINETTO FR52,ARGENTA,739787,940949,"44,580107","12,019332",701,1602325342,0.00016685469726906093
607037,CASE NOGAROLE,VIA SAN CARLO,COPPARO,730632,977053,"44,907705","11,920477",612,1641927145,0.00014354055176326135
610016,CORTE PAOLINI,STR JOLANDA LUCCHESINA 20,JOLANDA DI SAVOIA,732010,976141,"44,899057","11,937492",616,1641927151,0.0001777385158034837
610012,JOLANDA VIA LUGHESINA,STR JOLANDA LUCCHESINA F13,COPPARO,733539,975004,"44,888334","11,956308",616,1641927153,3.0627112171796466e-05
607062,PALAZZINA,SMAINA 50,COPPARO,729147,975920,"44,898","11,901177",612,1641927162,7.076849581397656e-05
607064,PONTE CRISPA,VIA SALMASTRI,COPPARO,729347,974941,"44,889134","11,903264",612,1641927193,0.0001252453991155218
675008,ALFONSONI,VIA MALVEZZA,MOLINELLA,709668,943740,"44,614634","11,641517",537,1642973414,0.00011951656789017336
675010,CASE CESARI,VIA PROVINCIALE SUPERIORE,MOLINELLA,709907,942510,"44,603503","11,644024",537,1642973418,0.0001188128360075231
675006,MALVEZZA,VIA MALVEZZA,MOLINELLA,709226,944320,"44,619979","11,636188",537,1642973428,4.641820763385309e-05
675014,MIRAVALLE - CENTRO,VIA PROVINCIALE SUPERIORE,MIRAVALLE,708943,940844,"44,588802","11,631212",537,1642973433,0.0001318499525979018
675015,MIRAVALLE - CENTRO,VIA PROVINCIALE SUPERIORE,MIRAVALLE,708968,940854,"44,588885","11,631531",537,1642973436,0.00014580013717444698
675013,PRAZZINA,VIA PROVINCIALE SUPERIORE,MOLINELLA,709646,941281,"44,592527","11,640237",537,1642973439,6.23173330620598e-05
675021,S.MARTINO IN ARGINE CASER,VIA PROVINCIALE SUPERIORE,SAN MARTINO IN ARGINE,707123,940606,"44,587189","11,608212",537,1642973446,0.00012170694310429151
675019,SAN MARTINO IN ARGINE - C,VIA PROVINCIALE SUPERIORE,SAN MARTINO IN ARGINE,707392,940816,"44,589","11,611682",537,1642973450,0.00015739837991572217
675017,VILLA CAVRINI,VIA PROVINCIALE SUPERIORE,MOLINELLA,708224,940779,"44,588426","11,622137",537,1642973474,0.00013478998479103373
624015,BIVIO RERO,VIA PROVINCIALE COPPARO MIGLIARINO,TRESIGALLO,728923,965075,"44,800569","11,893454",621,1643975602,7.546151336872926e-05
624013,BORGO MISTRI,VIA TOSCANINI A. 31,RERO,728814,965446,"44,80394","11,892244",621,1643975604,8.908989841452953e-05
609011,CODIRUSCO,VIA PROVINCIALE PER FINALE,FORMIGNANA,726781,967468,"44,822769","11,867471",621,1643975606,5.488542611601395e-05
624016,RERO,COPPARO - MIGLIARINO 92,RERO,728666,964730,"44,79755","11,890054",621,1643975608,7.662904149130928e-05
624009,VILLA GALLINI,VIA TOSCANINI A. 4,TRESIGALLO,729354,965902,"44,807866","11,899269",621,1643975610,7.001271313161398e-05
666011,BUDRIO PALASPORT,,BUDRIO,701153,935252,"44,540733","11,530988",535,1778083834,9.802540486865196e-05
666010,BUDRIO PALASPORT,,BUDRIO,701067,935307,"44,541252","11,529928",535,1778083837,0.00010623182197201613
690061,SPINA CAMPING VILLAGE,,COMACCHIO,758289,946984,"44,627929","12,255056",604,2188358230,0.0003150381564203735
18,PORTA SAN DONATO,VIALE FILOPANTI 1,BOLOGNA,687431,930038,"44,497538","11,356518",500,2292374358,1.3136153776372534
14,PORTA MASCARELLA,VIALE BERTI PICHAT 1,BOLOGNA,687196,930499,"44,501746","11,353732",500,2292374364,1.3079903500476207
11,PORTA GALLIERA,VIALE MASINI 4/2,BOLOGNA,686672,930786,"44,504463","11,347249",500,2292374366,1.3075808516538399
603157,FONDO ROSSETTE,VIA VIRGILIANA 125,BONDENO,685061,977615,"44,9261","11,343952",665,2420920805,0.0006874931272400691
606158,SPIAGGIA ROMEA,VIA OASI PIAZZALE ANTISTANTE SBARRA ACCE,COMACCHIO,757316,964147,"44,782538","12,251443",605,2775120132,0.0021208598492127094
31,ALBERTI SIGONIO,VIA LEANDRO ALBERTI 81,BOLOGNA,688747,928434,"44,482767","11,372472",500,2894543762,1.1968574318497798
29,CARDUCCI,VIALE CARDUCCI 30,BOLOGNA,687572,929004,"44,4882","11,357915",500,2894543763,1.2171565500175587
28,PORTA SANTO STEFANO,VIALE GOZZADINI 1,BOLOGNA,687372,928603,"44,484645","11,355257",500,2894543768,1.2212215742263846
22,PORTA MAZZINI,VIALE ERCOLANI FR 6,BOLOGNA,687513,929303,"44,490905","11,357282",500,2894543771,1.2366854961379996
32,TRANSITO FOSSOLO,VIA FOSSOLO SOLO TRANSITO PER CIVIS,BOLOGNA,689111,928814,"44,486089","11,377184",500,2894543777,1.1904763275981336
26,CARDUCCI,VIALE CARDUCCI 9,BOLOGNA,687565,928830,"44,486637","11,357764",500,2894543778,1.2248111416215368
21,FILOPANTI,VIALE FILOPANTI 12,BOLOGNA,687474,929880,"44,496106","11,357001",500,2894543787,1.2410918712190344
38,PORTA SAN MAMOLO,VIALE ALDINI FR 2/F,BOLOGNA,686013,928826,"44,487003","11,338261",500,2894543794,1.2052354750977592
42,ALDINI,VIALE ALDINI 19,BOLOGNA,685693,928987,"44,488534","11,334298",500,2894543800,1.1946858653326793
43,PORTA SAN MAMOLO,VIALE PANZACCHI FR 25,BOLOGNA,686222,928732,"44,486104","11,340853",500,2894544202,1.1849825531083447
691073,NUOVA MARINA [073],,LIDO DEGLI ESTENSI,756410,951551,"44,669653","12,233689",604,3205944307,0.00014793687843097424
606157,TERME,VIA ACCIAIOLI - INGRESSO TERME,COMACCHIO,755570,958110,"44,728906","12,226384",602,3205944309,0.00017879558159953715
690550,TERME OASI,,COMACCHIO,755736,958322,"44,730752","12,228583",602,3205944310,0.000640439138403698
4046,FABBRI,VIA FABBRI 26,CASTEL MAGGIORE,686805,936253,"44,553605","11,350899",504,3309840277,0.0
4047,FABBRI,VIA FABBRI Fr 26/A,CASTEL MAGGIORE,686782,936210,"44,553224","11,350595",504,3309840278,0.0
5503,CAVE,VIA ZANARDI INCROCIO CON VIA CONTI,CASTEL MAGGIORE,684423,935244,"44,545143","11,320573",500,3309840279,0.0
37005,SABBIUNO PILASTRINO,VIA SAMMARINA FR 16/A,CASTEL MAGGIORE,689792,936864,"44,558319","11,3887",541,3309840280,0.0
37022,SABBIUNO,VIA SAMMARINA 52/B,CASTEL MAGGIORE,690607,939293,"44,579951","11,399852",541,3309840281,0.0
37025,SAN MARINO CONFINE,VIA SAMMARINA FR BV BARCHETTA,CASTEL MAGGIORE,690953,939687,"44,583403","11,404352",541,3309840282,0.0
37405,CASA BONDI,VIA SALICETO FR 42/2,CASTEL MAGGIORE,689478,939035,"44,577929","11,385548",541,3309840284,0.0
37708,Z.I. DI VITTORIO ROTONDA,VIA DI VITTORIO FR 12/B,CASTEL MAGGIORE,687572,936890,"44,559135","11,36078",541,3309840285,0.0
40512,CASTEL MAGGIORE CASTELLO,VIA MATTEOTTI FR 161,CASTEL MAGGIORE,688735,938392,"44,572341","11,375962",541,3309840286,0.0
40516,CASTEL MAGGIORE STAZIONE,VIA MATTEOTTI 36,CASTEL MAGGIORE,688038,938590,"44,574305","11,367263",541,3309840287,0.0
40519,XXV APRILE,VIA XXV APRILE 47,CASTEL MAGGIORE,687726,939239,"44,580224","11,363573",541,3309840288,0.0
990003,CASTEL MAGGIORE MERCATO,VIA PARRI,CASTEL MAGGIORE,687084,938971,"44,577981","11,355396",541,3309840289,0.0
37700,Z.I. DI VITTORIO SALICETO,VIA DI VITTORIO FR CASTELLINI,CASTEL MAGGIORE,688450,936508,"44,55547","11,371686",541,3309855771,0.0001685887303459245
4045,BENTINI SOTTOVIA,VIA BENTINI FR P.L. 46,CASTEL MAGGIORE,687026,936193,"44,553008","11,353658",504,3309865165,0.0
37001,SABBIUNO VILLA,VIA SAMMARINA FR 2,CASTEL MAGGIORE,689228,935807,"44,54896","11,381216",541,3309865166,0.0
37013,SABBIUNO CHIESA,VIA SAMMARINA 31,CASTEL MAGGIORE,689984,938328,"44,571437","11,391655",541,3309865168,0.0
37017,FONDO SERRA,VIA SAMMARINA 47,CASTEL MAGGIORE,690273,938940,"44,576865","11,395518",541,3309865169,0.0
40524,CASTEL MAGGIORE MONTALE,VIA MONTALE FR 70,CASTEL MAGGIORE,688095,938346,"44,572095","11,367891",541,3309865171,0.00012112910467581485
41212,LA PIRA I,VIA LA PIRA 24,CASTEL MAGGIORE,687106,939367,"44,581537","11,355817",541,3309865172,0.0
41213,LA PIRA II,VIA LA PIRA FR 56,CASTEL MAGGIORE,686872,939181,"44,579925","11,352804",541,3309865173,0.0
