codice_linea;codice_fermata;denominazione;ubicazione;comune;coordinata_x;coordinata_y;latitudine;longitudine;codice_zona
727;73649;CASA FIORA;VIA PROVINCIALE 133;MONTESE;656207;903307;44,264464;10,955995;447
727;73813;MONTESE OFFICINA TORRE;VIA A.RIGHI FR CIMITERO;MONTESE;655488;903834;44,26936;10,947149;447
727;73822;MONTESE;PIAZZA DELLA REPUBBLICA 9;MONTESE;654905;903761;44,268828;10,939827;447
728;70158;VERGATO TERMINAL;PIAZZA GIOVANNI XXIII 31;VERGATO;668719;905537;44,281731;11,11337;569
728;70499;PALAZZINA;VIA DELLA COSTITUZIONE INTRS. VIA DE`CRI;VERGATO;668612;906156;44,287325;11,11223;569
728;73002;VERGATO DI VITTORIO;VIA DI VITTORIO 15;VERGATO;668234;905612;44,282519;11,10732;569
728;73005;CASA LUPO;VIA PROVINCIALE 156;VERGATO;667383;906209;44,288086;11,096853;569
728;73008;CASA MARMOCCHI;VIA PROVINCIALE FR 1;VERGATO;667999;906176;44,287647;11,104558;569
728;73018;SUSANO;VIA PROVINCIALE 44;VERGATO;666582;907384;44,298842;11,087195;569
728;73021;SUSANO LA CA`;VIA PROVINCIALE FR 58;VERGATO;666011;907534;44,300322;11,080089;569
728;73034;CEREGLIO;VIA PROVINCIALE 27;CEREGLIO;664987;908252;44,307016;11,067487;568
728;73037;CEREGLIO OFFICINA PERI;VIA PROVINCIALE FR 65;CEREGLIO;664709;908281;44,30734;11,064013;568
728;73105;ACQUA CERELIA;VIA F.LLI BENASSI 42/1;VERGATO;664442;908858;44,312592;11,06085;568
728;73114;PRATICCIOLI;VIA F.LLI BENASSI 19;VERGATO;664172;909638;44,319671;11,057712;568
728;73121;BORGO DI SOPRA;VIA PROVINCIALE FR PIAN DEL GHERA;TOL+;664090;910519;44,327616;11,056961;566
728;73201;PIAN DELLE MAZZETTE;VIA PROVINCIALE 1;LAMAZZETTO;663565;908187;44,306753;11,04965;568
728;73214;AMORE SAN SALVATORE;VIA ROCCA DI ROFFENO BV PIEVE DI ROFFENO;VERGATO;662868;907091;44,297048;11,040575;568
737;70510;CARBONA INA CASA;VIA NAZIONALE FR 1;VERGATO;668215;903112;44,260031;11,106278;570
737;70513;CARBONA;VIA NAZIONALE 37;VERGATO;667966;902518;44,254744;11,10297;570
737;70526;MOLINO MALPASSO;VIA NAZIONALE 77/2;VERGATO;666667;901193;44,243122;11,086288;570
737;70529;LISSANO CASEIFICIO;VIA NAZIONALE FR 92/2;VERGATO;665661;901013;44,241732;11,07364;570
737;70542;RIOLA PASSAGGIO A LIVELLO;VIA NAZIONALE FR 175;GRIZZANA MORANDI;664334;899699;44,23021;11,056619;570
737;70545;RIOLA STAZIONE;VIA NAZIONALE 67;VERGATO;664179;899747;44,230677;11,054695;570
737;73646;MONTESE POLLACCI;VIA PROVINCIALE FR 161;MONTESE;656615;903138;44,262856;10,961053;447
737;73649;CASA FIORA;VIA PROVINCIALE 133;MONTESE;656207;903307;44,264464;10,955995;447
737;73813;MONTESE OFFICINA TORRE;VIA A.RIGHI FR CIMITERO;MONTESE;655488;903834;44,26936;10,947149;447
737;75506;LA RIVA;VIA PROVINCIALE FR 221;GAGGIO MONTANO;661966;899449;44,228492;11,02691;570
737;75513;CAMPO DEL MIGLIO;VIA PROVINCIALE FR 264;GAGGIO MONTANO;662207;899789;44,231497;11,030031;570
737;75519;SOTTO I CINGI;VIA MARANO CANEVACCIA SP 67 KM 3+170;GAGGIO MONTANO;661862;900116;44,234516;11,025815;570
737;75522;ROCCA PITIGLIANA PODERE;VIA PROVINCIALE KM 3_650;GAGGIO MONTANO;661468;900240;44,235719;11,020922;570
737;75526;SORBOLA;VIA PROVINCIALE 295;GAGGIO MONTANO;661012;900564;44,238736;11,015315;570
737;75529;CASE BERTETTO;VIA PROVINCIALE 282;GAGGIO MONTANO;660987;900722;44,240163;11,015051;570
737;75542;SANTA MARIA VILLIANA;VIA PROVINCIALE (SP 67) 1;SANTAMARIA VILLIANA;660115;901118;44,243918;11,004258;570
737;75545;BARBESINO BETTINELLI;VIA PROVINCIALE 183;GAGGIO MONTANO;660040;901190;44,244583;11,003341;570
737;75558;PIETRACOLORA;VIA PAOLO FABBRI 22;PIETRACOLORA;658732;901525;44,247883;10,987071;447
737;75561;SARSA MARTINETTA BIVIO;VIA PROVINCIALE BV SARSA-MARTINETTA;GAGGIO MONTANO;658489;902033;44,252507;10,984183;447
745;70606;PORRETTA COLLEGIO ALBERGA;VIA MAZZINI 208;PORRETTA TERME;657833;891792;44,160503;10,972891;573
746;70510;CARBONA INA CASA;VIA NAZIONALE FR 1;VERGATO;668215;903112;44,260031;11,106278;570
746;70513;CARBONA;VIA NAZIONALE 37;VERGATO;667966;902518;44,254744;11,10297;570
746;70526;MOLINO MALPASSO;VIA NAZIONALE 77/2;VERGATO;666667;901193;44,243122;11,086288;570
746;70529;LISSANO CASEIFICIO;VIA NAZIONALE FR 92/2;VERGATO;665661;901013;44,241732;11,07364;570
746;70542;RIOLA PASSAGGIO A LIVELLO;VIA NAZIONALE FR 175;GRIZZANA MORANDI;664334;899699;44,23021;11,056619;570
746;70545;RIOLA STAZIONE;VIA NAZIONALE 67;VERGATO;664179;899747;44,230677;11,054695;570
746;70558;MARANO;VIA PORRETTANA 183;MARANO;662279;899092;44,22521;11,030716;570
746;70561;PONTE VAINA;VIA PORRETTANA 5;GAGGIO MONTANO;661965;898157;44,216867;11,026499;570
746;70574;CASALINO;VIA PORRETTANA 182;GAGGIO MONTANO;661013;896657;44,203582;11,014128;570
746;70577;CASALINO CASA CANTONIERA;VIA PORRETTANA FR 73;GAGGIO MONTANO;660447;896017;44,197948;11,006853;570
746;70590;SILLA DOPOLAVORO;VIA 1` MAGGIO FR 167;SILLA;658246;893764;44,178157;10,978647;573
746;70593;CASA FONTANA;VIA 1` MAGGIO 117;CORVELLA;658047;893158;44,172748;10,975977;573
746;70600;PORRETTA OSPEDALE;VIA ZAGNONI INTERNO PARCHEGGIO OSPEDALE;PORRETTA TERME;657523;892128;44,163593;10,969117;573
746;70606;PORRETTA COLLEGIO ALBERGA;VIA MAZZINI 208;PORRETTA TERME;657833;891792;44,160503;10,972891;573
747;70546;RIOLA STAZIONE;VIA NAZIONALE FR 115;VERGATO;664196;899747;44,230673;11,054908;570
747;70566;MOLINACCIO DI SOTTO;VIA PORRETTANA 54;GAGGIO MONTANO;661805;897604;44,211927;11,024327;570
747;70569;MOLINACCIO DI SOTTO BIVIO;VIA PORRETTANA FR 68;GAGGIO MONTANO;661561;897205;44,208391;11,021151;570
747;70582;SUSSURIANO;VIA PORRETTANA FR 164;GAGGIO MONTANO;659189;894459;44,184206;10,990647;570
747;70585;SILLA KENNEDY;VIA KENNEDY 61;SILLA;658394;894015;44,180384;10,980573;573
747;70598;PUCCIGA;VIA 1` MAGGIO FR 75;CORVELLA;658040;892821;44,169717;10,975788;573
747;70601;PORRETTA PESA PUBBLICA;VIA 1` MAGGIO 5;CORVELLA;657688;892356;44,165609;10,971248;573
716;71545;CASA LA CUCCOLA;VIA VENOLA KM. 8+700;SAVIGNO;667931;912935;44,348473;11,105881;566
716;71558;RONCHESANO;VIA VENOLA KM. 10+350;SAVIGNO;666646;912635;44,346071;11,089674;566
716;71565;CASE BORTOLANI SCUOLE;VIA VENOLA FR 21/A;BORTOLANI;665861;912317;44,34339;11,079731;566
726;70158;VERGATO TERMINAL;PIAZZA GIOVANNI XXIII 31;VERGATO;668719;905537;44,281731;11,11337;569
726;73002;VERGATO DI VITTORIO;VIA DI VITTORIO 15;VERGATO;668234;905612;44,282519;11,10732;569
726;73410;FERRIERA;VIA LABANTE 9;VERGATO;666817;904910;44,27653;11,089349;569
726;73413;MATARUGLIO;VIA VAL D`ANEVA 173;CASTEL D`AIANO;666290;904687;44,274644;11,082679;569
726;73426;CA` DI MINGAIA;VIA VAL D`ANEVA FR BV RAZOLA;CASTEL D`AIANO;664662;903788;44,266926;11,062009;569
726;73429;TORRAZZA;VIA VAL D`ANEVA FR 130;CASTEL D`AIANO;664624;903312;44,262652;11,061384;569
726;73442;QUATTRO QUERCE;VIA VAL D`ANEVA FR 135;CASTEL D`AIANO;663525;902911;44,259292;11,047499;568
726;73445;PONTE MASSARETO;VIA VAL D`ANEVA 129;CASTEL D`AIANO;663379;903163;44,261592;11,045749;568
726;73458;LABANTE SAN CRISTOFORO;VIA VAL D`ANEVA ANG. CHIESA;CASTEL D`AIANO;662534;903014;44,260441;11,035124;568
726;73465;CAMPIDELLO;VIA VAL D`ANEVA 93;CASTEL D`AIANO;661745;902729;44,258053;11,025157;568
726;73474;PASSATORE;VIA VAL D`ANEVA 38;CASTEL D`AIANO;660973;902572;44,256811;11,015444;568
726;73481;CASTEL D`AIANO CHIESINA;VIA VAL D`ANEVA FR 22-24;CASTEL D`AIANO;660724;903877;44,268608;11,012728;568
726;73490;CASTEL D`AIANO FABBRICA;VIA VAL D`ANEVA FR 73;CASTEL D`AIANO;660254;904299;44,272509;11,006972;568
726;73497;CASTEL D`AIANO CROCE;VIA VAL D`ANEVA 7;CASTEL D`AIANO;660047;905145;44,280166;11,004638;447
726;73526;FAIETO;VIA VILLA D`AIANO FR 18;CASTEL D`AIANO;658596;906440;44,292136;10,986858;447
726;73529;CASA FABBRO;VIA VILLA D`AIANO 52;VILLA D`AIANO;658383;906624;44,293839;10,984246;447
726;73542;SERETTA;VIA VILLA D`AIANO FR BV DELLA PACE;CASTEL D`AIANO;657367;906999;44,297433;10,971631;447
726;73545;MONZONE;VIA VILLA D`AIANO FR 121;CASTEL D`AIANO;657254;907357;44,300679;10,970323;447
726;73558;SEMELANO CHIESA;VIA SEMELANO P.L. 2;MONTESE;656909;908598;44,31192;10,966373;447
726;73606;CASTEL D`AIANO GIARDINI;VIA BOLOGNA BV PIANESTRINA;CASTEL D`AIANO;659870;904938;44,278343;11,002358;447
726;73609;CASTEL D`AIANO;PIAZZA N.LEVERA 11;CASTEL D`AIANO;659784;905160;44,280359;11,001349;447
726;73802;CA` MINGARINO;VIA DEI PIANI FR PALO TELEFONICO 3;CASTEL D`AIANO;658626;905126;44,280307;10,986835;447
726;73805;PIANI DI SOTTO;VIA DEI PIANI BV MONTE ALBERTO;CASTEL D`AIANO;657697;904719;44,276847;10,975077;447
726;73812;MONTESE LA PADULLA;VIA PADULLE 1400;MONTESE;657019;903899;44,269616;10,96634;447
726;73818;MONTESE MULINO;VIA A.RIGHI 74;MONTESE;655201;903829;44,269376;10,943553;447
727;73004;VERGATO MINGHETTI;VIA MINGHETTI FR 138;VERGATO;667885;905698;44,283373;11,102977;569
727;73007;CASA MARMOCCHI;VIA PROVINCIALE 1;VERGATO;667967;906165;44,287556;11,104154;569
727;73010;SPEZZOLA;VIA PROVINCIALE FR 4;VERGATO;667727;906506;44,290679;11,101257;569
727;73017;SUSANO;VIA PROVINCIALE FR 44;SUSANO;666599;907385;44,298847;11,087408;569
727;73026;MONTICELLO;VIA PROVINCIALE BV PAGANELLO;VERGATO;665070;907422;44,299529;11,068265;568
727;73033;CEREGLIO;VIA PROVINCIALE FR 27;CEREGLIO;664987;908264;44,307124;11,067491;568
727;73042;CEREGLIO BIVIO TOLE`;VIA PROVINCIALE FR BV TOLE`;VERGATO;664259;908253;44,30719;11,058366;568
727;73206;PIEVE AMORE;VIA PROVINCIALE FR 30;VERGATO;663019;907925;44,304518;11,042727;568
727;73213;AMORE SAN SALVATORE;VIA ROCCA DI ROFFENO FR BV PIEVE DI ROFF;VERGATO;662861;907090;44,297041;11,040487;568
727;73222;ROCCA DI ROFFENO;VIA MONTE ROCCA FR 37;ROCCA DI ROFFENO;662195;906674;44,293447;11,032015;568
727;73229;BORGATA PARUVIANO;VIA PASSO SELLA FR BV PARUVIANO;CASTEL D`AIANO;661502;906936;44,295959;11,023414;568
727;73238;SERRA SARZANA;VIA BOCCA RAVARI 18;CASTEL D`AIANO;660884;906652;44,293541;11,015585;447
727;73245;FAMATICCIA;VIA BOCCA RAVARI FR BV FAMATICCIA;CASTEL D`AIANO;660040;905737;44,285495;11,004732;447
727;73518;ALBERETO;VIA VILLA DAIANO FR BV DELLARTIGIANO;CASTEL D`AIANO;659861;905441;44,282871;11,002399;447
727;73521;CASA MULINELLO;VIA VILLA D`AIANO FR 5;CASTEL D`AIANO;658917;906178;44,289709;10,9908;447
727;73605;CASTEL D`AIANO GIARDINI;VIA BOLOGNA FR BV PIANESTRINA;CASTEL D`AIANO;659862;904940;44,278363;11,002259;447
727;73614;IL POGGETTO;VIA PASSO BRASA FR 4;CASTEL D`AIANO;659689;904608;44,275413;10,999991;447
727;73621;PASSO BRASA;VIA PASSO BRASA 22;CASTEL D`AIANO;659225;904351;44,273203;10,994102;447
727;73630;CA` NAVETTA;VIA PASSO BRASA 25;CASTEL D`AIANO;658882;904028;44,270372;10,989708;447
727;73637;CANEVACCIA BIVIO;VIA CANEVACCIA 6;CASTEL D`AIANO;657765;902979;44,261176;10,975404;447
727;73646;MONTESE POLLACCI;VIA PROVINCIALE FR 161;MONTESE;656615;903138;44,262856;10,961053;447
727;73650;CASA FIORA;VIA PROVINCIALE FR 133;MONTESE;656211;903293;44,264337;10,956041;447
727;73653;CERRO MASERNO BIVIO;VIA A.RIGHI 127;MONTESE;655898;903659;44,267698;10,952231;447
727;73817;MONTESE MULINO;VIA A.RIGHI FR 74;MONTESE;655198;903838;44,269458;10,943518;447
728;62685;TOLE`;PIAZZA DON CELSO LOLLI;TOL+;664257;910718;44,329368;11,059117;566
728;73001;VERGATO DI VITTORIO;VIA DI VITTORIO FR 15;VERGATO;668237;905620;44,28259;11,10736;569
728;73004;VERGATO MINGHETTI;VIA MINGHETTI FR 138;VERGATO;667885;905698;44,283373;11,102977;569
728;73014;IL MURO;VIA PROVINCIALE BV MARANO;VERGATO;667110;906986;44,29514;11,093682;569
728;73017;SUSANO;VIA PROVINCIALE FR 44;SUSANO;666599;907385;44,298847;11,087408;569
728;73030;PRA` DI CEREGLIO;VIA PROVINCIALE FR BV VIA DELLO SPORT;VERGATO;665484;907608;44,301109;11,073511;568
728;73033;CEREGLIO;VIA PROVINCIALE FR 27;CEREGLIO;664987;908264;44,307124;11,067491;568
728;73101;CEREGLIO VILLINO ADELE;VIA RONZINO 9;VERGATO;665035;908536;44,30956;11,068179;568
83;6018;BERRETTA ROSSA;VIA EMILIA PONENTE FR 127/A;BOLOGNA;683452;930903;44,506343;11,306817;500
83;6452;SANTA VIOLA;VIA BATTINDARNO 4;BOLOGNA;683206;930952;44,506846;11,303742;500
83;6455;DEPOSITO BATTINDARNO;VIA BATTINDARNO 121;BOLOGNA;682714;930402;44,502023;11,297363;500
83;6462;BATTINDARNO DE CAROLIS;VIA BATTINDARNO 322;BOLOGNA;682624;930190;44,500139;11,296157;500
83;7021;TREVES;VIA DON STURZO 37/B;BOLOGNA;682745;928913;44,488621;11,297226;500
83;7037;CASALECCHIO CHIUSA;VIA PORRETTANA 314;CROCE DI CASALECCHIO;681484;927622;44,477326;11,280927;507
83;7053;CROCEFISSI;VIA CROCEFISSI FR P.L. 17;BOLOGNA;682124;929082;44,490299;11,289482;500
83;7133;DE AMBRIS;VIA DELLA BARCA FR 74;BOLOGNA;682234;929713;44,495947;11,291087;500
83;7136;BUOZZI;VIA BUOZZI 6-8;BOLOGNA;681996;929725;44,496115;11,2881;500
83;7143;TRENO;PIAZZA GIOVANNI XXIII FR 12;BOLOGNA;681740;929566;44,494749;11,284826;500
83;7149;GRANDI;VIA GRANDI P.L. 7;BOLOGNA;681845;929469;44,49385;11,286112;500
83;60506;CERETOLO;VIA BAZZANESE 95/3;CERETOLO;679575;928004;44,481241;11,257074;507
83;60509;CERETOLO TENUTA LAURO;VIA BAZZANESE FR 81/1;CASALECCHIO DI RENO;678960;928071;44,481996;11,24937;507
83;60512;CERETOLO VIVALDI;VIA BAZZANESE 135/2;CASALECCHIO DI RENO;678699;928222;44,483419;11,246143;507
83;62501;PILASTRINO DI ZOLA;VIA GARIBALDI 2;ZOLA PREDOSA;677123;928615;44,487343;11,226473;571
83;62514;GESSO FINELLI;VIA GESSO 125;ZOLA PREDOSA;676761;927517;44,477555;11,221549;571
83;62517;GESSI;VIA GESSO FR 159;ZOLA PREDOSA;675910;926982;44,47295;11,210675;571
83;62530;CALDERINO USL;VIA LAVINO FR 17;CALDERINO;674984;925708;44,461714;11,19861;563
83;62533;CALDERINO COMUNE;VIA LAVINO FR 28/3;CALDERINO;675093;925275;44,457792;11,199833;563
83;62546;CALDERINO ORBI;VIA LAVINO FR 189/B;CALDERINO;674582;924303;44,449171;11,193087;563
83;62549;CALDERINO ZONA IND.LE;VIA LAVINO 209/A;CALDERINO;674210;923858;44,445258;11,188265;563
846;70499;PALAZZINA;VIA DELLA COSTITUZIONE INTRS. VIA DE`CRI;VERGATO;668612;906156;44,287325;11,11223;569
846;70502;VERGATO OSPEDALE CIVILE;VIA BORTOLOTTI 2;VERGATO;668509;905424;44,280764;11,110704;569
846;81006;CA` DI SOTTO;VIA PROVINCIALE 53;GRIZZANA MORANDI;669706;906544;44,290561;11,126058;569
846;81013;BORGATA LAMA;VIA PROVINCIALE FR 64/N;GRIZZANA MORANDI;670199;905920;44,284832;11,13203;569
846;81022;CARVIANO SERRA;VIA PROVINCIALE FR 84/C;GRIZZANA MORANDI;670589;904983;44,276311;11,136608;569
846;81029;CAMPIARO;VIA PROVINCIALE FR 115;GRIZZANA MORANDI;671619;903586;44,2635;11,149048;569
846;81042;POGGIO MEZZANO;VIA PROVINCIALE 104;GRIZZANA MORANDI;672534;902814;44,256338;11,160249;584
846;81045;OLEZZA;VIA PROVINCIALE 105/C;GRIZZANA MORANDI;672884;903233;44,260024;11,164769;584
846;81058;GRIZZANA STAZIONE;VIA PIANA CINELLI FR 152/C;GRIZZANA MORANDI;674245;903068;44,258215;11,181752;584
846;81061;TORAZZA;VIA PIAN DI SETTA 124;PIAN DI SETTA;674225;902433;44,252507;11,18129;584
846;81501;GRIZZANA;VIA PIETRA FITTA FR 14;GRIZZANA MORANDI;671902;902916;44,257405;11,152371;584
846;81504;CASTELLONCHIO;VIA PROVINCIALE FR 41/S;GRIZZANA MORANDI;671755;902641;44,254966;11,150441;584
846;81514;STANCO CHIESA;VIA PROVINCIALE 43;GRIZZANA MORANDI;670292;902068;44,250154;11,131941;585
85;6249;CASALECCHIO ISONZO;VIA ISONZO 23;CASALECCHIO DI RENO;681282;928465;44,484961;11,278684;507
85;6252;CASALECCHIO TRIPOLI;VIA ISONZO 2;CASALECCHIO DI RENO;681476;928419;44,484498;11,281106;507
85;7046;CASALECCHIO MARCONI;VIA MARCONI FR 40;CASALECCHIO DI RENO;681220;927590;44,477105;11,277599;507
85;61508;CASALECCHIO MORO;VIA ALDO MORO (INCROCIO LAVORO);CASALECCHIO DI RENO;680166;928375;44,484431;11,26463;507
85;61514;Z.I. CASAL. BIZZARRI;VIA DEL LAVORO 71;CASALECCHIO DI RENO;679530;928863;44,488979;11,256807;507
850;50;PORTA SANT`ISAIA;VIALE VICINI FR 6;BOLOGNA;685193;929748;44,495508;11,328287;500
850;352;DON MINZONI;VIA DON MINZONI 15;BOLOGNA;685826;930590;44,502919;11,336545;500
850;500;BOLOGNA AUTOSTAZIONE;VIALE MASINI 3;BOLOGNA;686640;930729;44,503959;11,346827;500
850;7029;CROCE;VIA PORRETTANA 92;CROCE DI CASALECCHIO;682116;928477;44,484858;11,289168;507
850;7035;CASALECCHIO SAN MARTINO;VIA PORRETTANA FR 157;CROCE DI CASALECCHIO;681749;927652;44,47753;11,284267;507
850;7042;CASALECCHIO SAN MARTINO;VIA PORRETTANA 157;CROCE DI CASALECCHIO;681792;927656;44,477555;11,284809;507
850;84002;RIOVEGGIO CASONI;VIA PROVINCIALE SP61 25M PRIMA DI INTERS;MONZUNO;675915;905129;44,276354;11,20335;583
850;84018;SANTA RITA;VIA PROVINCIALE 13;MONZUNO;677534;903061;44,257356;11,222921;585
850;84034;BIVIO CA` DI MARTINO;VIA PROVINCIALE FR BV FUTA;SAN BENEDETTO VAL DI SAMB;677498;899777;44,227821;11,221358;597
850;84401;CASE GARDINI;VIA PROVINCIALE 49;SAN BENEDETTO VAL DI SAMB;677588;899172;44,222356;11,222279;597
850;84404;S.BENEDETTO V.S. MOLINO N;VIA MOLINO NUOVO (SP 60) FR 9;SAN BENEDETTO VAL DI SAMB;677791;898921;44,220048;11,224733;597
850;84410;MACCHIARELLA;VIA RISORGIMENTO FR 31;SAN BENEDETTO VAL DI SAMB;678847;898732;44,218089;11,237879;597
850;84417;S.BENEDETTO V.S. SCUOLE;VIA MARCONI 15 MT DOPO FR 43;SAN BENEDETTO VAL DI SAMB;678720;898279;44,214045;11,236136;597
850;84426;S.BENEDETTO V.S. CIMITERO;VIA PROVINCIALE FR CIMITERO;SAN BENEDETTO VAL DI SAMB;679655;897881;44,210235;11,247695;596
850;84430;MADONNA DEI FORNELLI;PIAZZA MADONNA DELLA NEVE 4;MADONNA DEI FORNELLI;680698;896820;44,200432;11,260375;596
850;84433;CA` NOVA;VIA DEL LAGO FR 29;SAN BENEDETTO VAL DI SAMB;681206;896223;44,194935;11,266522;596
850;84706;SANT`ANDREA;VIA PROVINCIALE FR 25;SAN BENEDETTO VAL DI SAMB;677409;898331;44,214834;11,219755;597
850;84722;MONTEFREDENTE CENTRO;VIA PROVINCIALE 28;MONTEFREDENTE;677567;895577;44,190019;11,2208;597
850;84738;CA` DI MAZZETTI;VIA PROVINCIALE FR 202;SAN BENEDETTO VAL DI SAMB;677718;893705;44,173141;11,222055;598
850;86721;GATTOPARDO;VIA BADIA;SAN BENEDETTO VAL DI SAMB;677088;892924;44,166268;11,213917;598
747;73522;CASA MULINELLO;VIA VILLA D`AIANO 5;CASTEL D`AIANO;658912;906173;44,289665;10,990736;447
747;73525;FAIETO;VIA VILLA D`AIANO 18;CASTEL D`AIANO;658599;906447;44,292199;10,986898;447
747;73538;LASTRA;VIA VILLA D`AIANO FR 108;CASTEL D`AIANO;657642;906941;44,296852;10,975059;447
747;73541;SERETTA;VIA VILLA D`AIANO BV DELLA PACE;CASTEL D`AIANO;657367;907007;44,297505;10,971633;447
747;73554;BARGA;VIA SEMELANO;MONTESE;656979;908185;44,308189;10,967126;447
747;73557;SEMELANO CHIESA;VIA SEMELANO FR P.L. 2;MONTESE;656923;908595;44,31189;10,966548;447
747;73602;CASTEL D`AIANO BIVIO CROC;VIA BOLOGNA FR BV CAVORRA;CASTEL D`AIANO;660033;905148;44,280197;11,004464;447
747;73605;CASTEL D`AIANO GIARDINI;VIA BOLOGNA FR BV PIANESTRINA;CASTEL D`AIANO;659862;904940;44,278363;11,002259;447
747;73618;CASA CRISTINA;VIA PASSO BRASA 11;CASTEL D`AIANO;659547;904488;44,274365;10,998176;447
747;73621;PASSO BRASA;VIA PASSO BRASA 22;CASTEL D`AIANO;659225;904351;44,273203;10,994102;447
747;73634;SASSOMOLARE BIVIO;VIA PASSO BRASA FR BV SASSOMOLARE;GAGGIO MONTANO;658358;903658;44,267157;10,983034;447
747;73641;CHIERICHELLA;VIA CANEVACCIA FR 1;CASTEL D`AIANO;657486;903060;44,261966;10,971935;447
747;73650;CASA FIORA;VIA PROVINCIALE FR 133;MONTESE;656211;903293;44,264337;10,956041;447
747;73798;CASTEL D`AIANO CENTRO SPO;VIA DEI PIANI FR 16;CASTEL D`AIANO;658997;905186;44,280766;10,9915;447
747;73801;CA` MINGARINO;VIA DEI PIANI PALO TELEFONICO 3;CASTEL D`AIANO;658619;905129;44,280336;10,986749;447
747;73811;MONTESE LA PADULLA;VIA PADULLE 1601;MONTESE;657059;903998;44,270498;10,966871;447
747;73814;MONTESE OFFICINA TORRE;VIA A.RIGHI LATO CIMITERO;MONTESE;655482;903824;44,269271;10,947071;447
747;73817;MONTESE MULINO;VIA A.RIGHI FR 74;MONTESE;655198;903838;44,269458;10,943518;447
747;75501;MARANO SP67;VIALE DELLA CHIESA FR 3;MARANO;662273;899106;44,225337;11,030646;570
747;75514;CAMPO DEL MIGLIO;VIA PROVINCIALE 264;GAGGIO MONTANO;662199;899788;44,23149;11,029931;570
747;75520;SOTTO I CINGI;VIA MARANO CANEVACCIA SP 67 KM 3+150;GAGGIO MONTANO;661859;900112;44,234481;11,025776;570
747;75530;CASE BERTETTO;VIA PROVINCIALE FR 282;GAGGIO MONTANO;660987;900714;44,240091;11,015048;570
747;75533;SANTA MARIA VILLIANA BV A;VIA PROVINCIALE CABINA ENEL;GAGGIO MONTANO;660719;900926;44,242058;11,011759;570
747;75546;BARBESINO BETTINELLI;VIA PROVINCIALE FR 183;GAGGIO MONTANO;660029;901189;44,244576;11,003203;570
747;75549;PIETRACOLORA CROCETTE;VIA PROVINCIALE FR 210;GAGGIO MONTANO;659558;901423;44,246785;10,997379;570
747;75562;SARSA MARTINETTA BIVIO;VIA PROVINCIALE FR BV SARSA-MARTINETTA;GAGGIO MONTANO;658483;902033;44,252508;10,984108;447
747;75565;MOLINO DEL MONTE;VIA PROVINCIALE 159;GAGGIO MONTANO;658380;902441;44,256202;10,982942;447
747;75585;ROCCA PITIGLIANA BIVIO CA;VIA ROCCA PITIGLIANA 197;ROCCA PITIGLIANA;660635;900400;44,237343;11,010547;570
756;70589;SILLA DOPOLAVORO;VIA 1` MAGGIO 161;SILLA;658245;893716;44,177726;10,97862;573
756;70602;PORRETTA PESA PUBBLICA;VIA 1` MAGGIO 2;CORVELLA;657701;892350;44,165552;10,971409;573
756;70605;PORRETTA COLLEGIO ALBERGA;VIA MAZZINI FR 208;PORRETTA TERME;657829;891784;44,160432;10,972839;573
756;73613;IL POGGETTO;VIA PASSO BRASA 4;CASTEL D`AIANO;659685;904614;44,275468;10,999942;447
756;73629;CA` NAVETTA;VIA PASSO BRASA FR 25;CASTEL D`AIANO;658874;904028;44,270373;10,989608;447
756;73642;CHIERICHELLA;VIA CANEVACCIA 1;CASTEL D`AIANO;657486;903052;44,261894;10,971933;447
756;73645;MONTESE POLLACCI;VIA PROVINCIALE 161;MONTESE;656617;903145;44,262918;10,96108;447
756;73802;CA` MINGARINO;VIA DEI PIANI FR PALO TELEFONICO 3;CASTEL D`AIANO;658626;905126;44,280307;10,986835;447
756;73812;MONTESE LA PADULLA;VIA PADULLE 1400;MONTESE;657019;903899;44,269616;10,96634;447
756;73818;MONTESE MULINO;VIA A.RIGHI 74;MONTESE;655201;903829;44,269376;10,943553;447
756;73822;MONTESE;PIAZZA DELLA REPUBBLICA 9;MONTESE;654905;903761;44,268828;10,939827;447
756;75001;CROCIALE BIVIO GAGGIO;VIA STATALE FR 31;GAGGIO MONTANO;656193;895092;44,190549;10,953373;577
756;75014;SAECO PANIGALE;VIA STATALE 35;GAGGIO MONTANO;655462;895428;44,193729;10,94433;577
756;75017;CA DE NALDI;VIA STATALE KM 77_100;GAGGIO MONTANO;654909;895071;44,190634;10,937309;577
756;75020;PURGATORIO;STRADA STATALE 623 LOCALITA` PURGATORIO;GAGGIO MONTANO;655099;895182;44,191593;10,939718;577
756;75030;GAGGIO MONTANO;VIA GIORDANI FR 4;GAGGIO MONTANO;654725;895911;44,198232;10,935256;577
756;75210;CASE CAPITANI;VIA STATALE 387;GAGGIO MONTANO;655307;896471;44,203147;10,9427;577
756;75213;CA` DEL GROSSO;VIA STATALE FR 431;GAGGIO MONTANO;655566;897006;44,207905;10,946099;577
756;75226;CASA BERTO;VIA STATALE FR 343;GAGGIO MONTANO;656394;896934;44,20708;10,956435;577
756;75229;CASA TOSCHI;VIA STATALE 73_200;GAGGIO MONTANO;656712;896844;44,206202;10,960386;577
756;75242;CARAMELLA;VIA STATALE KM 72_150;GAGGIO MONTANO;657508;897333;44,210431;10,97049;577
